,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.677495852365523,0.029161561368980293,0.815968422735303,0.23508100171240986,0.524254802461705,0.6268354913437361,0.3369964854835157,0.5351398461678759,0.5920090194524061,0.03284766156545049,0.4735178732083365,0.14244571702512232,0.27906810421404993,0.9979389825815955,0.5828586396027834,0.7539547805003378,0.38813876631539723,0.4706282527721328,0.9316156077381097,0.8678985326416084,0.48170949948063313,0.34855904965406215,0.6946405286713576,0.48843134719022907,0.6302057538563591,0.866756929214851,0.3509423406598845,0.7124153538873462
1,0.743156572312699,0.4842098501735652,0.9039517475228743,0.21937496906094867,0.7732823100183636,0.8494585071224527,0.11018913520904272,0.7935309165862755,0.9940580531075272,0.6832935287533954,0.6022785181226683,0.7111719841873108,0.287848918213123,0.9096530558423821,0.39042844634389196,0.09932507665972057,0.9970450462737466,0.7982944608269765,0.7587698857006508,0.46560917976659677,0.4347308551624045,0.03724174369065836,0.7715748170639328,0.6729387255502406,0.235266049652206,0.36376921898846304,0.7561828209355755,0.09115808129610647
2,0.43007872908953115,0.8870119102926951,0.7025750874287143,0.061000735447249044,0.6163071225785998,0.8581199952404257,0.2652780151332339,0.9154273469774195,0.3337998421419207,0.03851952892490951,0.1564797778023096,0.07265222660588644,0.6715374392890187,0.9166640999595871,0.2312365430736678,0.415239805296457,0.24740797117702606,0.299778898030185,0.17955941899009997,0.12316261203588863,0.4142576973589541,0.2938391715035189,0.060087432196881285,0.6794646059253293,0.3818798006044922,0.7634607299343831,0.41890211549490186,0.7622046799308649
3,0.747080783944463,0.036792136876145354,0.5825703403245732,0.5548603177093788,0.8006094113654341,0.359248141982651,0.5784171073988179,0.5493507854092794,0.6066426545917855,0.9259309513496975,0.7257646503950953,0.14217399071459047,0.017435914420724452,0.3040692709542039,0.436745879736838,0.7048527790599907,0.5917101244643601,0.8604721635251923,0.5075364353179592,0.8808474571519873,0.9501185541322809,0.8435312183119716,0.6622907952355361,0.5807699164536937,0.5583832198725155,0.08102612531294429,0.10874027410656428,0.03130279671292546
4,0.8514994341420611,0.4831158097154621,0.525775989161316,0.11314498616472712,0.7864782004785533,0.8462018259998486,0.012398482617341444,0.8888903728403424,0.2959812031792055,0.42195087253230446,0.26356680651805364,0.15782016843629398,0.25890147680345366,0.06287336644541675,0.10767612045792652,0.8528434675567017,0.9301746793503093,0.6699091467569643,0.35843115812899073,0.15851296672188364,0.8327222258282437,0.926200974841121,0.6631371845178741,0.7376392171358156,0.95330762972067,0.07735086477963693,0.9609422376057647,0.04368838483961868
5,0.37739940178048903,0.5358225064489985,0.924388009324401,0.32507052518504476,0.09925036711258328,0.8296046133994509,0.9592688114324703,0.758330371791607,0.9144058015348576,0.9346989490534829,0.5858299119644379,0.8493680418749302,0.4910576757745728,0.09037395514891078,0.5209951957413858,0.727473765293928,0.622645620383896,0.5530827373268167,0.21484270999991573,0.9542027950170218,0.36890207689523913,0.6828402975755354,0.7947608951342952,0.6357411304813133,0.29715888266995905,0.026986286890949396,0.32770512201637925,0.5616838722712713
6,0.661475541959266,0.8268823420195665,0.7930283280305163,0.15149960566465737,0.16363265232272128,0.3795499542649199,0.6623600443114372,0.949456107535438,0.5556131900375675,0.20573539602373603,0.2615820042697723,0.39036445131592634,0.1744145792545817,0.22873989730599154,0.8428399243331625,0.6671104999809132,0.7013365238666357,0.9925665889124059,0.2765567490481674,0.9867003575944794,0.9651906347480126,0.4992809879911835,0.08417884714679658,0.1384134801644621,0.6327163603660486,0.5762026753441878,0.6855782921465672,0.24112132697007815
7,0.5438123788217274,0.054999170641775286,0.9750900390508415,0.6379672300181649,0.6697722797690578,0.5020800569825845,0.8248537249712462,0.03451758805625149,0.05574769447444916,0.19135576445306124,0.8110621361921064,0.9718493581746234,0.11301406047237983,0.19441964170015957,0.8143373709637699,0.7619261165250463,0.2905968673937164,0.5618858639261984,0.9488337993031196,0.5489415112921476,0.13300752964916984,0.8649949137103379,0.7611588900268158,0.7217446161086546,0.8826882018829798,0.9510221080487379,0.9142940156912035,0.25240743798524956
8,0.40564295475215206,0.12339411332287575,0.41493981277702285,0.30913203126016875,0.8098016722645021,0.1615710126943567,0.674885933913597,0.6108795851700722,0.7716496451887007,0.48452482278279696,0.4822771471600398,0.2503111189607239,0.048594061858152626,0.3915675192627407,0.18366199828779872,0.3000878824041626,0.9541644210967763,0.4878460873315251,0.4476273628430555,0.5606410081353316,0.29089424247164275,0.02272872534980397,0.10622572680120268,0.5317641679626904,0.6954258253911795,0.472437969233786,0.8689059674407489,0.544173473558738
9,0.1708640767528231,0.2242995173302753,0.7815365549672572,0.5419046709496602,0.3273610392949352,0.058872569177534806,0.8365139655101693,0.4668331907255818,0.524557607392879,0.538697591199822,0.05919889206154705,0.6102215780455823,0.9597969284740632,0.773224791137105,0.9172147097784249,0.69400420028545,0.5001725212398472,0.13746820403832938,0.25474666966872495,0.760182535914984,0.1868116272625472,0.16495180852713753,0.036006006299429405,0.5279150919907696,0.03243537007056818,0.3406611462523145,0.5933271541446806,0.6851892309852999
10,0.5042758899609083,0.8701187004124826,0.8923020897321265,0.7380982609072406,0.8077296461240355,0.31815005818244213,0.23716058926668881,0.13448682091874709,0.7394916512577306,0.19554695275749356,0.4312250886109421,0.22788011565522426,0.9777770761064782,0.4489600179937857,0.08142441568096526,0.8484351561199742,0.19475148180624147,0.19281896350254357,0.8299847471768164,0.7580068066794872,0.045182943222374816,0.34139066588629496,0.140658409202843,0.7841093900112055,0.6295715387226227,0.6303147913193133,0.5112367539617041,0.5112079441191039
11,0.5767825618382975,0.5585185830211031,0.8925831328535813,0.657983852562078,0.4464354907597299,0.05889864843817405,0.9017284252903353,0.6633366545563745,0.7656614026384323,0.14804300852513774,0.7883775005572023,0.9901560857749675,0.7305949901504384,0.6469192539983446,0.09675591503055503,0.11086912712495123,0.6395511999604456,0.9179516638076195,0.036824493503283096,0.5062060278533129,0.5865508401567034,0.2372679235949915,0.7821191276075187,0.968753290662101,0.35825408155641647,0.867902107809972,0.44856283846086953,0.9577751131282003
12,0.9099550940034549,0.6130683491043059,0.365669024697569,0.14265533917078788,0.5858220427082412,0.17927343919024163,0.1174808687399882,0.6763610997464962,0.5125383101977234,0.4762183715790733,0.31266037987145134,0.12439894675261864,0.11695324487896397,0.0531380373579553,0.7987218587275545,0.3684205149635442,0.7128915926605928,0.9775598047288339,0.921917901840944,0.5215271530976343,0.5964782498292719,0.9776497013791955,0.2734650426064865,0.9310511711105531,0.5056481535129906,0.9967192111762753,0.5977164015988425,0.9016484660572299
13,0.6981388818548311,0.39969457254685037,0.7288268678623657,0.4109937366924714,0.14631161149091487,0.2683102128092226,0.9669926172987385,0.17282055460124968,0.4924836303597796,0.22582076558264397,0.89254565449616,0.9485304372691395,0.943778148496149,0.42226299271608325,0.7199568806840553,0.3601849616475564,0.26408019315259046,0.3976084348391745,0.29309071302373224,0.27107306105145557,0.7808702048729067,0.4061598044227247,0.5475638595259605,0.657541683883431,0.8556469649932421,0.09599300095926255,0.5013449163340857,0.21868444302576995
14,0.7281786442935003,0.4367672927666144,0.12909970674468763,0.41626737361976085,0.9178301980712126,0.6375501622097175,0.7574861464253048,0.714362724098802,0.5059660205862523,0.2831866870230253,0.9166510751070842,0.824198599198741,0.09969014084359218,0.18783565954123294,0.6664276453252416,0.17593374355099045,0.4617913727321662,0.033101770483494164,0.16433047173483806,0.8059777951062301,0.45535625598877516,0.6778181198480958,0.4517636971874244,0.9822993861466159,0.16895958686738577,0.5551245298673692,0.7004856121588503,0.4395840661101531
15,0.9238344079028629,0.14912483234802554,0.5945151547349773,0.7534566040885755,0.7286236800166519,0.8252624754236637,0.5262078926199902,0.26342740697656375,0.9212296650978362,0.2918856692416759,0.2898957268663148,0.06051098432832225,0.068452962919055,0.605464341529721,0.9689717023823559,0.3466857380176417,0.7914086732611122,0.0014394351030065922,0.7552048176467705,0.7157111515583199,0.6268028350049022,0.4330787499957215,0.33476492718677964,0.9510356580867757,0.062223258736266884,0.8854445142196078,0.8781105962522666,0.5704459940869068
16,0.42599302600693545,0.7164087673448654,0.5256609779201942,0.13279100163646373,0.7830818264558906,0.47619516825521746,0.1876080463232357,0.02622011905864341,0.967451690829957,0.6994278828295484,0.03957961367650853,0.39046970617594057,0.2212510195270384,0.36995107959311424,0.7171394911023096,0.9217407493609096,0.22764565456083452,0.01415893457757833,0.41239307094227395,0.1625241362394666,0.637829567133185,0.5990967608211721,0.07073004733019095,0.025039442695299452,0.6522698603406768,0.7059074427650305,0.9212324425437991,0.2224552428407316
17,0.8901594943983662,0.9469839668618537,0.8470468617313115,0.31125952977632587,0.9232694161725263,0.864649288487603,0.9793528154476296,0.9909395843876435,0.23845835531410742,0.5782075077843333,0.19983700903057078,0.7284211349348161,0.08951264553858218,0.042316303353506224,0.9014312541554496,0.1284676208603065,0.8904201441708485,0.22357733143996616,0.105353247719848,0.7897432007702702,0.8548614116429871,0.8944962384115908,0.0527685281262803,0.8969093917841643,0.9312056918353547,0.2819517746208223,0.4305248342251903,0.1688360334961002
18,0.6171894429564275,0.6543990504809541,0.5426383297425823,0.7474596215428837,0.2917699076515615,0.20340124279140293,0.40679715686663975,0.8052871868043914,0.7736284200104903,0.8254586391349787,0.9655639804710355,0.22703315465255214,0.10969608881758797,0.8315344828626936,0.5967938507759047,0.8452191642271842,0.8470987379670968,0.327883816111733,0.004818153696763083,0.8113073948737988,0.3595222612662782,0.6109709320984444,0.5260160727647697,0.8569583695274698,0.2562221429745466,0.934561260279779,0.3522362593044993,0.6461871811894698
19,0.8876678745147066,0.4239228631830596,0.565053182395666,0.12696313781591229,0.35925956571260054,0.2810423157801122,0.21524059415248897,0.3000229579373541,0.4382182006170374,0.5160850859443932,0.3787023956840656,0.4125856234145966,0.13646866596406237,0.6497315701368296,0.36332912805765794,0.15058809434649778,0.747318558376507,0.8423914320428431,0.6978844177092621,0.6389632807417249,0.23930905197705832,0.5660203424503136,0.12608310401046607,0.20641614851804002,0.38782904410928376,0.6615304991356274,0.004561082207536149,0.3383200565641604
20,0.07313612449763562,0.9122599919201406,0.6220551872365206,0.1635543179694624,0.01754528300592162,0.419651692956132,0.9011287653815588,0.2070501862508305,0.6051942711831656,0.6616664781798659,0.5642151106565755,0.8217115293002466,0.4015546941003997,0.21619399561331465,0.1541195436988433,0.9812721979182863,0.1431255855503457,0.04746407398249186,0.08954740151259177,0.7819774859989164,0.6600542972602271,0.6692666929300323,0.033863580983935604,0.03843343202424687,0.530429127379853,0.9084105494664804,0.49530221470762936,0.48304167263500697
21,0.5630778756320728,0.8457861943100646,0.1623132784930893,0.9943825146804558,0.024782915625739532,0.031193884982050113,0.6121909134177139,0.4498672779375479,0.05844577473956458,0.7923880122105359,0.8472936656299278,0.23213939506571757,0.014181247382809903,0.5471563087134366,0.8846902957374654,0.8931767739328893,0.8428359741704372,0.9616053312519734,0.3347095461163435,0.5786324859703105,0.3536237990027088,0.9464479162272624,0.9525959535106259,0.6919964900031331,0.38414907350442784,0.9068820308120715,0.6866462188709579,0.7817312053351099
22,0.14735039383544168,0.3681996047746924,0.1590028093485365,0.9942716164944365,0.9294085239084409,0.9429471492314776,0.8749976405816321,0.8823070859641314,0.9097785821411088,0.1757199446461536,0.6326937245457339,0.19259137446570995,0.5805329815630215,0.9880320512770326,0.7863664485828706,0.4175097793781718,0.3098039061471016,0.5420882200026244,0.5512594570458252,0.0780509271089882,0.6989912858145737,0.41385655194587845,0.6417788998416504,0.4233387615552552,0.14756186502203417,0.3584304957143749,0.4340625316513034,0.21731542733021914
23,0.7681987843943978,0.1891295885164841,0.9165551606448175,0.4329386058139164,0.5375308195501588,0.1225396337889354,0.6956328887600696,0.37999135284467644,0.5610883881621311,0.34196735726260463,0.28429446346334375,0.6250537839374656,0.37613727620820037,0.2826921501963202,0.7613659165891108,0.10795007367057463,0.9795593796983876,0.4342008957646776,0.6880723078777308,0.37504416397439166,0.3878868353923771,0.059329072474402,0.09864265159944374,0.6421301717266046,0.7909546592644712,0.6208336976052006,0.3375608749396124,0.729943952088644
24,0.4232209243951275,0.18914812543534665,0.2087770082524968,0.7327132973999488,0.43539999899859283,0.21678290608525108,0.6272647184507639,0.24270735836239943,0.5408636138228827,0.9889988247939802,0.07796373400084045,0.6199438983904391,0.858289636293915,0.6006372264919557,0.72687464875035,0.3497087192609344,0.11257576665046864,0.19629307553572084,0.5574975713273803,0.9906004167409155,0.9911936232481634,0.9055203986346885,0.31027040730786193,0.5317549783780491,0.6117196880922301,0.20217037757029943,0.6210275214949416,0.550767410218615
25,0.39921946248801776,0.20430312689124275,0.012455108414675786,0.9204300637271325,0.8869495254225359,0.029253245246062987,0.9099119570420302,0.12110135636765784,0.4580967627523046,0.3303016417630944,0.28326150450969934,0.14732348461348588,0.24011894257771593,0.21487489337960686,0.5666392732677403,0.5934034581146328,0.6632987115841197,0.10856996990574852,0.63407256904957,0.8231349646482063,0.35090671758830616,0.32790105881274445,0.3386106673799417,0.507411492350461,0.041627941718609285,0.253210049467542,0.6984036409986991,0.2007778899537439
26,0.3701289127672689,0.026344596989748337,0.2061286533084875,0.9917054193250158,0.09036790446747656,0.934129445063031,0.7730498409650353,0.6872629243568674,0.9140622295075257,0.6793464999554774,0.4831412336918445,0.10967671317841854,0.7011515825242682,0.055525601123665114,0.6522672632102702,0.2986229600659862,0.13929681404297045,0.3787428479952585,0.130562002807191,0.7903397804560366,0.8051776057251746,0.545929424764913,0.25214071584499687,0.7086358309265663,0.5826234762769013,0.30170206892454965,0.15157621197309634,0.21619151000739956
27,0.305278245538416,0.31251485558127057,0.8128876862276614,0.9817904925519938,0.6560188008955695,0.49667170288640716,0.25703633012196736,0.9990784997656598,0.5915546546776403,0.04915174286985924,0.6359958155393771,0.9488439160307773,0.9947475421197026,0.2948311798721972,0.6452248800377952,0.584380600559007,0.8223615426114714,0.5633111258338103,0.0636667936435168,0.12840398034452438,0.8296364012460636,0.7937118312718823,0.5346103399519115,0.37120656984621636,0.41056721959275144,0.7006683076706447,0.8723775084888424,0.8583243389628759
28,0.8904636861025564,0.4954401418078307,0.708064069076612,0.08342709292444384,0.4608769277790782,0.4029030140815786,0.3996019412634453,0.10741612337520345,0.040068113568397457,0.5697201301335284,0.9215272346302482,0.6514467005277598,0.32631106793955633,0.29089485319337993,0.9257026095760517,0.025904695539425315,0.4396704634690961,0.25973423068950674,0.18617954088829392,0.8730549225153958,0.6014193791660809,0.051057648589791116,0.5665635721256443,0.8008339035681233,0.10263077059295411,0.3896270012668066,0.23251058417636117,0.07694613953719576
29,0.9615888561714386,0.4052134307108616,0.49843361622932836,0.9879368742182558,0.44864843585612335,0.47783426978457866,0.12845479468390164,0.9510164998209273,0.07365496042316066,0.2286758770497206,0.0323278421913048,0.5953404043248726,0.8995803976529467,0.5185280231405844,0.17731695731532005,0.8518961619913045,0.3608456111884497,0.0003980674949790597,0.8156959466256472,0.8374301559916796,0.6361058711577889,0.5924220263761638,0.285488510612517,0.11185410796830464,0.5432791382738559,0.19930806370355236,0.15713633487132017,0.15916399883921228
30,0.32372356086240106,0.780651251489365,0.7035995581918368,0.7507109591100857,0.042282585409946005,0.8693552886443945,0.7881689011628621,0.3849467536400669,0.067118206556947,0.6389217008593402,0.15478177989104036,0.19898731129535518,0.7497520103275412,0.9101361807269568,0.32089403452520304,0.9859460947285338,0.1255780010903531,0.7250584049288974,0.8813223709826493,0.9465643646345901,0.13826911102850914,0.31161837857870966,0.04605521517245015,0.10289705375191616,0.9446134817701702,0.751350003073532,0.5761991620517882,0.697432536431116
31,0.3246301528408271,0.30757594413013345,0.10343707964131066,0.4384394653561955,0.7242370621395753,0.5421440147048271,0.7569860163827905,0.7049407084343565,0.2218382865051164,0.064220348714088,0.10685054038737107,0.44913481566879077,0.5752724764746971,0.12219437264822242,0.7466094486433448,0.9391882893400358,0.9537723200143089,0.8945442878870393,0.9810471794430504,0.37100264161151997,0.2290895141774768,0.24471341609071462,0.15034834145957132,0.514659312469603,0.9210930656757161,0.9632089876373885,0.34856916207253563,0.7214341185044202
32,0.6313779959189377,0.4355408379339154,0.24408223905690363,0.7229078133675568,0.04783454272311127,0.8004887301656948,0.5371856649565037,0.0394224318666776,0.931709058162362,0.6501207933224151,0.5107683222842827,0.20418157955658456,0.35122189328841336,0.9570537280981376,0.7597507808618821,0.8988320617341848,0.5742549190480959,0.35704315977254764,0.6611277713540731,0.4051388539064149,0.8107243848969513,0.8356920306986128,0.044819086704916744,0.6990485435824303,0.8539205676062097,0.6075853670577651,0.9702910229428897,0.6170947835346994
33,0.0005290563951234617,0.9569771120686201,0.10436174350642469,0.26135416868534755,0.654091509637953,0.6375804715519572,0.6980893924386226,0.7607592335507944,0.9607178756355337,0.6943460440449278,0.6215742385746802,0.06163252941057151,0.0915431675446251,0.7952202612504241,0.5815827430388761,0.6848836746803212,0.43657002015504964,0.37650212260489146,0.6710508199686828,0.8398578943889449,0.8724089743906861,0.25270580082541305,0.2871954939811363,0.6986636025956197,0.6442650942949747,0.9691438285965108,0.6456275186335192,0.32116942419468053
34,0.5860459502393405,0.30854573502320826,0.4723875706763391,0.7203148858494708,0.41033925787263636,0.640411015325302,0.7482950602975333,0.5543261106974239,0.7194643100387437,0.9340404856114105,0.08771279208709593,0.043938761108672786,0.8169442998856702,0.5051614977668243,0.5972019135094006,0.3161804806511218,0.4131310686850522,0.7936859868886457,0.25443943683051984,0.2603472183339013,0.1242221060337304,0.11501841053995465,0.5497515501278478,0.5458221783046242,0.9295825827228154,0.8448948353118129,0.7415095795705313,0.5405257222823322
35,0.7014194118377601,0.1460576247601636,0.20233213871810607,0.643464012463559,0.7998729244190201,0.8372972058914674,0.5834014298420829,0.027967508647972927,0.7052734062311052,0.7876402285532751,0.11941335892213079,0.07286055114479628,0.3366478946724406,0.7191232254935406,0.6007365581897509,0.4969441779424588,0.7315100073275489,0.5085466220678313,0.6875614791437794,0.7295807519185736,0.07376645514643654,0.16315810699037026,0.8239845345762593,0.5584673218608429,0.6525921359096233,0.34664745974633215,0.7580850589323942,0.9020701693821004
36,0.24987130841265337,0.1543016887506281,0.10109157048158424,0.3182816424531948,0.6659732950463502,0.4720203149510288,0.18003857690641356,0.06262933159475381,0.2592179203956666,0.28062319171645655,0.09642889890908124,0.6528493491087082,0.7436018739189751,0.7699814196694469,0.3396623252348173,0.15532620199541358,0.13400897718227855,0.7098488539374563,0.41397179014978125,0.6761029265765014,0.6571688106363605,0.5501915637845582,0.5645471561132405,0.1992163060972888,0.5974877337729998,0.7802232561626005,0.626722330266985,0.24636973793404382
37,0.13479328877069718,0.6276825275759571,0.6794803566284884,0.4013518808350619,0.935704325051779,0.5682092459488487,0.4266349595419848,0.6106516314076837,0.19961278445380992,0.792458047133943,0.5804396629144738,0.5718068018993477,0.5145016143562263,0.9738369908263889,0.4185172482908386,0.44277466677684796,0.5197772133920882,0.919084683565759,0.6135507265748971,0.16275304048673134,0.8554813745830929,0.1392195004126845,0.8791365883820419,0.8930462208967304,0.24634279471959397,0.8249079268101541,0.9463575140539385,0.004279519280351862
38,0.3251576577832195,0.9369079819896994,0.1453399483217651,0.29169005543201965,0.5221338223134758,0.8109885073440308,0.12435630898938776,0.2732528094983061,0.11941271749517879,0.3177753745867934,0.8324904388583227,0.520107399918281,0.8542964230796115,0.2363100549372783,0.1695299335639886,0.23562615158076605,0.19414746610446865,0.4159469353647105,0.4157886854433289,0.9317161922813658,0.7899169122374178,0.2206837111231983,0.14027398408053038,0.8477020452129335,0.3857363550131854,0.31090093859862744,0.812024157881856,0.30358115019921494
39,0.7901824826715321,0.8247414886552638,0.9237336463181222,0.38350196790100755,0.2596338205014328,0.8801501975895697,0.6993156377544826,0.5796852291247137,0.9396903820894327,0.6566179391695328,0.14643706941542878,0.9696479080809427,0.9204927082879613,0.20103290882847047,0.7255300856666359,0.4666903483368896,0.30573119515108893,0.3999612664030249,0.14596430719411213,0.7368082716727545,0.038821120382260266,0.9585989942887055,0.02039035284551083,0.942940141366668,0.14026650800015372,0.533695618937355,0.5319865277019373,0.28072664975875194
40,0.9763258528170515,0.8228335408925054,0.12493710579327999,0.5233867013040815,0.9595989581319926,0.5788797490683749,0.5184306570121924,0.14184182605129136,0.8898576489275271,0.24436321597038746,0.017893881056161853,0.3152847398051002,0.9379655513278561,0.4418102410430236,0.41444281074670064,0.6861255074807058,0.9993461840537201,0.16090316067000632,0.5512258787965681,0.8188707544663112,0.7199152736171974,0.1342929146578532,0.5943191923219289,0.7916551058400023,0.6899441935945414,0.701885749914609,0.4141662485785589,0.6431676004958164
41,0.726765149193629,0.8202454201541333,0.027872115749966064,0.1968052983677948,0.332143236729762,0.4760382242218213,0.9782694242720621,0.6619731890087317,0.5753846568257373,0.5313030883489954,0.5780979145250059,0.8547325353743186,0.2560887180972651,0.29156914603613615,0.037749428917592365,0.2727778054776183,0.5659537950438462,0.35371588867805503,0.8508230772402919,0.5976197648236485,0.34381209708111526,0.48496660575340844,0.1689939036249326,0.6845844885261819,0.7620902023903483,0.81242189240851,0.324363473946352,0.45548211481711764
42,0.2825970199098503,0.3556608344041523,0.005017481630531506,0.8991957098168547,0.1711324699459673,0.3364082453994275,0.6715015674153334,0.642513372738054,0.9148906322985295,0.15591754199598984,0.7991359645202992,0.8633486731859977,0.8515826036562716,0.7371626232692996,0.5586126454956435,0.45187587633015236,0.9853323942233113,0.7678253217704163,0.6907333422216246,0.28492595529675513,0.26812737610656756,0.9494784303157092,0.2320326744358443,0.7076264962512323,0.9153420052081167,0.11516216612203878,0.7653713950395035,0.24564709140602625
43,0.5526391135254115,0.5137643387113562,0.3534312835267106,0.05333116666784843,0.6213011457346628,0.6632597243281875,0.842944230583795,0.5901074113477701,0.909322424536339,0.5256324826712676,0.3752861912360903,0.009898202887189345,0.02917000439917472,0.25653404079893927,0.17877359764680056,0.3656661096906505,0.37618554060117715,0.8935025578653263,0.991926074292479,0.14286501866706092,0.4303507046005175,0.3168446867143322,0.266744952331618,0.6977711943756969,0.758422126957567,0.6568957834456788,0.6249034067475088,0.8934485914232084
44,0.41958554123185743,0.2889404242708994,0.8018564580238026,0.0706438938104127,0.7301395137612331,0.18849498399883935,0.37403905835232765,0.8526917537959534,0.23381103133217562,0.07267841082323057,0.41719949564506487,0.2353246369411569,0.2726416020027158,0.015539285027658112,0.11624879459857274,0.3737582615595416,0.24302768043686762,0.2042672363329211,0.3497099351887635,0.7507162362066282,0.6392138692181273,0.9172464880908315,0.819629318645815,0.7444901290099755,0.5694094264400757,0.28514630010294584,0.9445827781771647,0.35369942031329116
45,0.8704770090952527,0.6915658748985268,0.5372739302320662,0.030158786826540274,0.2700940189182848,0.4336187006966422,0.4203391767693111,0.4904711371519612,0.9847527696808073,0.6616300972247854,0.6961167029895595,0.017341593929626642,0.46351263922431407,0.07423016083347567,0.407940241188,0.7644987325117528,0.8516833561682673,0.034745548920118496,0.7174054061152432,0.003658355886203557,0.7995200494995461,0.5879678894234719,0.2576717903175805,0.3926835297198261,0.709311050512231,0.14734047447693022,0.2322184496776487,0.512188016147215
